"table_name"	"column_name"	"data_type"	"character_maximum_length"	"numeric_precision"	"is_nullable"	"column_default"	"ordinal_position"
"project_system_details"	"sys2_tesla_extensions"	"character varying"	10		"YES"		808
"project_system_details"	"sys3_tesla_extensions"	"character varying"	10		"YES"		809
"project_system_details"	"sys4_tesla_extensions"	"character varying"	10		"YES"		810
"project_system_details"	"sys1_batteryonly"	"boolean"			"YES"	"false"	811
"project_system_details"	"sys2_batteryonly"	"boolean"			"YES"	"false"	812
"project_system_details"	"sys3_batteryonly"	"boolean"			"YES"	"false"	813
"project_system_details"	"sys4_batteryonly"	"boolean"			"YES"	"false"	814
"project_system_details"	"sys1_show_second_panel_type"	"boolean"			"YES"	"false"	815
"project_system_details"	"sys1_solar_panel_type2_quantity"	"integer"		32	"YES"		816
"project_system_details"	"sys1_solar_panel_type2_manufacturer"	"character varying"	255		"YES"		817
"project_system_details"	"sys1_solar_panel_type2_model"	"character varying"	255		"YES"		818
"project_system_details"	"sys1_solar_panel_type2_is_new"	"boolean"			"YES"	"true"	819
"project_system_details"	"sys2_show_second_panel_type"	"boolean"			"YES"	"false"	820
"project_system_details"	"sys2_solar_panel_type2_quantity"	"integer"		32	"YES"		821
"project_system_details"	"sys2_solar_panel_type2_manufacturer"	"character varying"	255		"YES"		822
"project_system_details"	"sys2_solar_panel_type2_model"	"character varying"	255		"YES"		823
"project_system_details"	"sys2_solar_panel_type2_is_new"	"boolean"			"YES"	"true"	824
"project_system_details"	"sys3_show_second_panel_type"	"boolean"			"YES"	"false"	825
"project_system_details"	"sys3_solar_panel_type2_quantity"	"integer"		32	"YES"		826
"project_system_details"	"sys3_solar_panel_type2_manufacturer"	"character varying"	255		"YES"		827
"project_system_details"	"sys3_solar_panel_type2_model"	"character varying"	255		"YES"		828
"project_system_details"	"sys3_solar_panel_type2_is_new"	"boolean"			"YES"	"true"	829
"project_system_details"	"sys4_show_second_panel_type"	"boolean"			"YES"	"false"	830
"project_system_details"	"sys4_solar_panel_type2_quantity"	"integer"		32	"YES"		831
"project_system_details"	"sys4_solar_panel_type2_manufacturer"	"character varying"	255		"YES"		832
"project_system_details"	"sys4_solar_panel_type2_model"	"character varying"	255		"YES"		833
"project_system_details"	"sys4_solar_panel_type2_is_new"	"boolean"			"YES"	"true"	834
"project_system_details"	"sys1_teslagatewaytype"	"text"			"YES"		835
"project_system_details"	"sys2_teslagatewaytype"	"text"			"YES"		836
"project_system_details"	"sys3_teslagatewaytype"	"text"			"YES"		837
"project_system_details"	"sys4_teslagatewaytype"	"text"			"YES"		838
"project_system_details"	"sys1_backupswitch_location"	"text"			"YES"		839
"project_system_details"	"sys2_backupswitch_location"	"text"			"YES"		840
"project_system_details"	"sys3_backupswitch_location"	"text"			"YES"		841
"project_system_details"	"sys4_backupswitch_location"	"text"			"YES"		842
"project_system_details"	"version_number"	"integer"		32	"NO"	"1"	843
"project_system_details"	"last_generated_at"	"timestamp with time zone"			"YES"		844
"project_system_details"	"last_generated_by"	"character varying"	100		"YES"		845
"project_system_details"	"sys2_sms_make"	"text"			"YES"		846
"project_system_details"	"sys2_sms_model"	"text"			"YES"		847
"project_system_details"	"sys2_sms_id"	"uuid"			"YES"		848
"project_system_details"	"sys2_sms_breaker_rating"	"text"			"YES"		849
"project_system_details"	"sys2_sms_backup_load_sub_panel_breaker_rating"	"text"			"YES"		850
"project_system_details"	"sys2_sms_pv_breaker_rating_override"	"text"			"YES"		851
"project_system_details"	"sys2_sms_ess_breaker_rating_override"	"text"			"YES"		852
"project_system_details"	"sys2_sms_tie_in_breaker_rating_override"	"text"			"YES"		853
"project_system_details"	"sys2_sms_rsd_enabled"	"boolean"			"YES"		854
"project_system_details"	"sys2_sms_pv_1_input"	"text"			"YES"		855
"project_system_details"	"sys2_sms_pv_2_input"	"text"			"YES"		856
"project_system_details"	"sys2_sms_pv_3_input"	"text"			"YES"		857
"project_system_details"	"sys2_sms_ess_1_input"	"text"			"YES"		858
"project_system_details"	"sys2_sms_ess_2_input"	"text"			"YES"		859
"project_system_details"	"sys2_sms_backup_load_sub_panel_input"	"text"			"YES"		860
"project_system_details"	"sys2_sms_rsd_input"	"text"			"YES"		861
"project_system_details"	"sys2_sms_gen_1_input"	"text"			"YES"		862
"project_system_details"	"sys2_battery_configuration"	"text"			"YES"		863
"project_system_details"	"sys2_pcs_settings"	"boolean"			"YES"		864
"project_system_details"	"sys2_combinerpanel_main_breaker_rating"	"text"			"YES"		865
"project_system_details"	"sys2_combinerpanel_existing"	"boolean"			"YES"		866
"project_system_details"	"sys2_combinerpanel_bus_rating"	"text"			"YES"		867
"project_system_details"	"sys2_backup_sp_tie_in_breaker_location"	"text"			"YES"		868
"project_system_details"	"sys2_stringing_type"	"text"			"YES"		869
"project_system_details"	"sys3_sms_make"	"text"			"YES"		870
"project_system_details"	"sys3_sms_model"	"text"			"YES"		871
"project_system_details"	"sys3_sms_id"	"uuid"			"YES"		872
"project_system_details"	"sys3_sms_existing"	"boolean"			"YES"		873
"project_system_details"	"sys3_sms_breaker_rating"	"text"			"YES"		874
"project_system_details"	"sys3_sms_backup_load_sub_panel_breaker_rating"	"text"			"YES"		875
"project_system_details"	"sys3_sms_pv_breaker_rating_override"	"text"			"YES"		876
"project_system_details"	"sys3_sms_ess_breaker_rating_override"	"text"			"YES"		877
"project_system_details"	"sys3_sms_tie_in_breaker_rating_override"	"text"			"YES"		878
"project_system_details"	"sys3_sms_rsd_enabled"	"boolean"			"YES"		879
"project_system_details"	"sys3_sms_pv_1_input"	"text"			"YES"		880
"project_system_details"	"sys3_sms_pv_2_input"	"text"			"YES"		881
"project_system_details"	"sys3_sms_pv_3_input"	"text"			"YES"		882
"project_system_details"	"sys3_sms_ess_1_input"	"text"			"YES"		883
"project_system_details"	"sys3_sms_ess_2_input"	"text"			"YES"		884
"project_system_details"	"sys3_sms_backup_load_sub_panel_input"	"text"			"YES"		885
"project_system_details"	"sys3_sms_rsd_input"	"text"			"YES"		886
"project_system_details"	"sys3_sms_gen_1_input"	"text"			"YES"		887
"project_system_details"	"sys3_battery_configuration"	"text"			"YES"		888
"project_system_details"	"sys3_pcs_settings"	"boolean"			"YES"		889
"project_system_details"	"sys3_combinerpanel_main_breaker_rating"	"text"			"YES"		890
"project_system_details"	"sys3_combinerpanel_existing"	"boolean"			"YES"		891
"project_system_details"	"sys3_combinerpanel_bus_rating"	"text"			"YES"		892
"project_system_details"	"sys3_backup_sp_tie_in_breaker_location"	"text"			"YES"		893
"project_system_details"	"sys3_stringing_type"	"text"			"YES"		894
"project_system_details"	"sys4_sms_make"	"text"			"YES"		895
"project_system_details"	"sys4_sms_model"	"text"			"YES"		896
"project_system_details"	"sys4_sms_id"	"uuid"			"YES"		897
"project_system_details"	"sys4_sms_existing"	"boolean"			"YES"		898
"project_system_details"	"sys4_sms_breaker_rating"	"text"			"YES"		899
"project_system_details"	"sys4_sms_backup_load_sub_panel_breaker_rating"	"text"			"YES"		900
"project_system_details"	"sys4_sms_pv_breaker_rating_override"	"text"			"YES"		901
"project_system_details"	"sys4_sms_ess_breaker_rating_override"	"text"			"YES"		902
"project_system_details"	"sys4_sms_tie_in_breaker_rating_override"	"text"			"YES"		903
"project_system_details"	"sys4_sms_rsd_enabled"	"boolean"			"YES"		904
"project_system_details"	"sys4_sms_pv_1_input"	"text"			"YES"		905
"project_system_details"	"sys4_sms_pv_2_input"	"text"			"YES"		906
"project_system_details"	"sys4_sms_pv_3_input"	"text"			"YES"		907
"project_system_details"	"sys4_sms_ess_1_input"	"text"			"YES"		908
"project_system_details"	"sys4_sms_ess_2_input"	"text"			"YES"		909
"project_system_details"	"sys4_sms_backup_load_sub_panel_input"	"text"			"YES"		910
"project_system_details"	"sys4_sms_rsd_input"	"text"			"YES"		911
"project_system_details"	"sys4_sms_gen_1_input"	"text"			"YES"		912
"project_system_details"	"sys4_battery_configuration"	"text"			"YES"		913
"project_system_details"	"sys4_pcs_settings"	"boolean"			"YES"		914
"project_system_details"	"sys4_combinerpanel_main_breaker_rating"	"text"			"YES"		915
"project_system_details"	"sys4_combinerpanel_existing"	"boolean"			"YES"		916
"project_system_details"	"sys4_combinerpanel_bus_rating"	"text"			"YES"		917
"project_system_details"	"sys4_backup_sp_tie_in_breaker_location"	"text"			"YES"		918
"project_system_details"	"sys4_stringing_type"	"text"			"YES"		919
"project_system_details"	"bos_sys1_type1_equipment_type"	"text"			"YES"		920
"project_system_details"	"bos_sys1_type1_make"	"text"			"YES"		921
"project_system_details"	"bos_sys1_type1_model"	"text"			"YES"		922
"project_system_details"	"bos_sys1_type1_amp_rating"	"text"			"YES"		923
"project_system_details"	"bos_sys1_type1_is_new"	"boolean"			"YES"		924
"project_system_details"	"bos_sys1_type1_active"	"boolean"			"YES"		925
"project_system_details"	"bos_sys1_type2_equipment_type"	"text"			"YES"		926
"project_system_details"	"bos_sys1_type2_make"	"text"			"YES"		927
"project_system_details"	"bos_sys1_type2_model"	"text"			"YES"		928
"project_system_details"	"bos_sys1_type2_amp_rating"	"text"			"YES"		929
"project_system_details"	"bos_sys1_type2_is_new"	"boolean"			"YES"		930
"project_system_details"	"bos_sys1_type2_active"	"boolean"			"YES"		931
"project_system_details"	"bos_sys1_type3_equipment_type"	"text"			"YES"		932
"project_system_details"	"bos_sys1_type3_make"	"text"			"YES"		933
"project_system_details"	"bos_sys1_type3_model"	"text"			"YES"		934
"project_system_details"	"bos_sys1_type3_amp_rating"	"text"			"YES"		935
"project_system_details"	"bos_sys1_type3_is_new"	"boolean"			"YES"		936
"project_system_details"	"bos_sys1_type3_active"	"boolean"			"YES"		937
"project_system_details"	"bos_sys1_show_type1"	"boolean"			"YES"		938
"project_system_details"	"bos_sys1_show_type2"	"boolean"			"YES"		939
"project_system_details"	"bos_sys1_show_type3"	"boolean"			"YES"		940
"project_system_details"	"bos_sys2_type1_equipment_type"	"text"			"YES"		941
"project_system_details"	"bos_sys2_type1_make"	"text"			"YES"		942
"project_system_details"	"bos_sys2_type1_model"	"text"			"YES"		943
"project_system_details"	"bos_sys2_type1_amp_rating"	"text"			"YES"		944
"project_system_details"	"bos_sys2_type1_is_new"	"boolean"			"YES"		945
"project_system_details"	"bos_sys2_type1_active"	"boolean"			"YES"		946
"project_system_details"	"bos_sys2_type2_equipment_type"	"text"			"YES"		947
"project_system_details"	"bos_sys2_type2_make"	"text"			"YES"		948
"project_system_details"	"bos_sys2_type2_model"	"text"			"YES"		949
"project_system_details"	"bos_sys2_type2_amp_rating"	"text"			"YES"		950
"project_system_details"	"bos_sys2_type2_is_new"	"boolean"			"YES"		951
"project_system_details"	"bos_sys2_type2_active"	"boolean"			"YES"		952
"project_system_details"	"bos_sys2_type3_equipment_type"	"text"			"YES"		953
"project_system_details"	"bos_sys2_type3_make"	"text"			"YES"		954
"project_system_details"	"bos_sys2_type3_model"	"text"			"YES"		955
"project_system_details"	"bos_sys2_type3_amp_rating"	"text"			"YES"		956
"project_system_details"	"bos_sys2_type3_is_new"	"boolean"			"YES"		957
"project_system_details"	"bos_sys2_type3_active"	"boolean"			"YES"		958
"project_system_details"	"bos_sys2_show_type1"	"boolean"			"YES"		959
"project_system_details"	"bos_sys2_show_type2"	"boolean"			"YES"		960
"project_system_details"	"bos_sys2_show_type3"	"boolean"			"YES"		961
"project_system_details"	"bos_sys3_type1_equipment_type"	"text"			"YES"		962
"project_system_details"	"bos_sys3_type1_make"	"text"			"YES"		963
"project_system_details"	"bos_sys3_type1_model"	"text"			"YES"		964
"project_system_details"	"bos_sys3_type1_amp_rating"	"text"			"YES"		965
"project_system_details"	"bos_sys3_type1_is_new"	"boolean"			"YES"		966
"project_system_details"	"bos_sys3_type1_active"	"boolean"			"YES"		967
"project_system_details"	"bos_sys3_type2_equipment_type"	"text"			"YES"		968
"project_system_details"	"bos_sys3_type2_make"	"text"			"YES"		969
"project_system_details"	"bos_sys3_type2_model"	"text"			"YES"		970
"project_system_details"	"bos_sys3_type2_amp_rating"	"text"			"YES"		971
"project_system_details"	"bos_sys3_type2_is_new"	"boolean"			"YES"		972
"project_system_details"	"bos_sys3_type2_active"	"boolean"			"YES"		973
"project_system_details"	"bos_sys3_type3_equipment_type"	"text"			"YES"		974
"project_system_details"	"bos_sys3_type3_make"	"text"			"YES"		975
"project_system_details"	"bos_sys3_type3_model"	"text"			"YES"		976
"project_system_details"	"bos_sys3_type3_amp_rating"	"text"			"YES"		977
"project_system_details"	"bos_sys3_type3_is_new"	"boolean"			"YES"		978
"project_system_details"	"bos_sys3_type3_active"	"boolean"			"YES"		979
"project_system_details"	"bos_sys3_show_type1"	"boolean"			"YES"		980
"project_system_details"	"bos_sys3_show_type2"	"boolean"			"YES"		981
"project_system_details"	"bos_sys3_show_type3"	"boolean"			"YES"		982
"project_system_details"	"bos_sys4_type1_equipment_type"	"text"			"YES"		983
"project_system_details"	"bos_sys4_type1_make"	"text"			"YES"		984
"project_system_details"	"bos_sys4_type1_model"	"text"			"YES"		985
"project_system_details"	"bos_sys4_type1_amp_rating"	"text"			"YES"		986
"project_system_details"	"bos_sys4_type1_is_new"	"boolean"			"YES"		987
"project_system_details"	"bos_sys4_type1_active"	"boolean"			"YES"		988
"project_system_details"	"bos_sys4_type2_equipment_type"	"text"			"YES"		989
"project_system_details"	"bos_sys4_type2_make"	"text"			"YES"		990
"project_system_details"	"bos_sys4_type2_model"	"text"			"YES"		991
"project_system_details"	"bos_sys4_type2_amp_rating"	"text"			"YES"		992
"project_system_details"	"bos_sys4_type2_is_new"	"boolean"			"YES"		993
"project_system_details"	"bos_sys4_type2_active"	"boolean"			"YES"		994
"project_system_details"	"bos_sys4_type3_equipment_type"	"text"			"YES"		995
"project_system_details"	"bos_sys4_type3_make"	"text"			"YES"		996
"project_system_details"	"bos_sys4_type3_model"	"text"			"YES"		997
"project_system_details"	"bos_sys4_type3_amp_rating"	"text"			"YES"		998
"project_system_details"	"bos_sys4_type3_is_new"	"boolean"			"YES"		999
"project_system_details"	"bos_sys4_type3_active"	"boolean"			"YES"		1000
"project_system_details"	"bos_sys4_show_type1"	"boolean"			"YES"		1001
"project_system_details"	"bos_sys4_show_type2"	"boolean"			"YES"		1002
"project_system_details"	"bos_sys4_show_type3"	"boolean"			"YES"		1003
"project_system_details"	"sys1_stringing_type"	"text"			"YES"		1004
"project_system_details"	"sys2_ele_breaker_location"	"character varying"	255		"YES"		1005
"project_system_details"	"sys3_ele_breaker_location"	"character varying"	255		"YES"		1006
"project_system_details"	"sys4_ele_breaker_location"	"character varying"	255		"YES"		1007
"project_system_details"	"sys1_pcs_amps"	"integer"		32	"YES"		1008
"project_system_details"	"sys2_pcs_amps"	"integer"		32	"YES"		1009
"project_system_details"	"sys3_pcs_amps"	"integer"		32	"YES"		1010
"project_system_details"	"sys4_pcs_amps"	"integer"		32	"YES"		1011
"project_system_details"	"isacintegrated"	"boolean"			"YES"	"false"	1012
"project_system_details"	"ele_bathroom_circuits"	"text"			"YES"		1013
"project_system_details"	"ele_laundry_circuits"	"text"			"YES"		1014
"project_system_details"	"ele_electric_vehicle_amps"	"text"			"YES"		1015
"project_system_details"	"ele_hvac_air_handler_amps"	"text"			"YES"		1016
"project_system_details"	"spb_floor_area"	"text"			"YES"		1017
"project_system_details"	"spb_bathroom_circuits"	"text"			"YES"		1018
"project_system_details"	"spb_laundry_circuits"	"text"			"YES"		1019
"project_system_details"	"spb_electric_vehicle_amps"	"text"			"YES"		1020
"project_system_details"	"spb_hvac_air_handler_amps"	"text"			"YES"		1021
"project_system_details"	"spb_electrical_furnace_amps"	"text"			"YES"		1022
"project_system_details"	"spb_ac_unit_amps"	"text"			"YES"		1023
"project_system_details"	"special_scenario"	"character varying"	50		"NO"	"'none'::character varying"	1024
"project_system_details"	"special_scenario_reason"	"text"			"YES"		1025
"project_system_details"	"affected_systems"	"character varying"	20		"YES"		1026
"project_system_details"	"ele_combine_systems"	"boolean"			"YES"	"false"	1027
"project_system_details"	"ele_combine_active_systems"	"character varying"	20		"YES"		1028
"project_system_details"	"ele_combine_system_desc"	"character varying"	50		"YES"		1029
"project_system_details"	"sys1_landing_destination"	"character varying"	100		"YES"		1030
"project_system_details"	"sys2_landing_destination"	"character varying"	100		"YES"		1031
"project_system_details"	"sys3_landing_destination"	"character varying"	100		"YES"		1032
"project_system_details"	"sys4_landing_destination"	"character varying"	100		"YES"		1033
"project_system_details"	"bos_sys1_type4_equipment_type"	"character varying"	255		"YES"		1034
"project_system_details"	"bos_sys1_type4_make"	"character varying"	255		"YES"		1035
"project_system_details"	"bos_sys1_type4_model"	"character varying"	255		"YES"		1036
"project_system_details"	"bos_sys1_type4_amp_rating"	"character varying"	50		"YES"		1037
"project_system_details"	"bos_sys1_type4_is_new"	"boolean"			"YES"	"true"	1038
"project_system_details"	"bos_sys1_type4_active"	"boolean"			"YES"	"false"	1039
"project_system_details"	"bos_sys1_type5_equipment_type"	"character varying"	255		"YES"		1040
"project_system_details"	"bos_sys1_type5_make"	"character varying"	255		"YES"		1041
"project_system_details"	"bos_sys1_type5_model"	"character varying"	255		"YES"		1042
"project_system_details"	"bos_sys1_type5_amp_rating"	"character varying"	50		"YES"		1043
"project_system_details"	"bos_sys1_type5_is_new"	"boolean"			"YES"	"true"	1044
"project_system_details"	"bos_sys1_type5_active"	"boolean"			"YES"	"false"	1045
"project_system_details"	"bos_sys1_type6_equipment_type"	"character varying"	255		"YES"		1046
"project_system_details"	"bos_sys1_type6_make"	"character varying"	255		"YES"		1047
"project_system_details"	"bos_sys1_type6_model"	"character varying"	255		"YES"		1048
"project_system_details"	"bos_sys1_type6_amp_rating"	"character varying"	50		"YES"		1049
"project_system_details"	"bos_sys1_type6_is_new"	"boolean"			"YES"	"true"	1050
"project_system_details"	"bos_sys1_type6_active"	"boolean"			"YES"	"false"	1051
"project_system_details"	"bos_sys2_type4_equipment_type"	"character varying"	255		"YES"		1052
"project_system_details"	"bos_sys2_type4_make"	"character varying"	255		"YES"		1053
"project_system_details"	"bos_sys2_type4_model"	"character varying"	255		"YES"		1054
"project_system_details"	"bos_sys2_type4_amp_rating"	"character varying"	50		"YES"		1055
"project_system_details"	"bos_sys2_type4_is_new"	"boolean"			"YES"	"true"	1056
"project_system_details"	"bos_sys2_type4_active"	"boolean"			"YES"	"false"	1057
"project_system_details"	"bos_sys2_type5_equipment_type"	"character varying"	255		"YES"		1058
"project_system_details"	"bos_sys2_type5_make"	"character varying"	255		"YES"		1059
"project_system_details"	"bos_sys2_type5_model"	"character varying"	255		"YES"		1060
"project_system_details"	"bos_sys2_type5_amp_rating"	"character varying"	50		"YES"		1061
"project_system_details"	"bos_sys2_type5_is_new"	"boolean"			"YES"	"true"	1062
"project_system_details"	"bos_sys2_type5_active"	"boolean"			"YES"	"false"	1063
"project_system_details"	"bos_sys2_type6_equipment_type"	"character varying"	255		"YES"		1064
"project_system_details"	"bos_sys2_type6_make"	"character varying"	255		"YES"		1065
"project_system_details"	"bos_sys2_type6_model"	"character varying"	255		"YES"		1066
"project_system_details"	"bos_sys2_type6_amp_rating"	"character varying"	50		"YES"		1067
"project_system_details"	"bos_sys2_type6_is_new"	"boolean"			"YES"	"true"	1068
"project_system_details"	"bos_sys2_type6_active"	"boolean"			"YES"	"false"	1069
"project_system_details"	"bos_sys3_type4_equipment_type"	"character varying"	255		"YES"		1070
"project_system_details"	"bos_sys3_type4_make"	"character varying"	255		"YES"		1071
"project_system_details"	"bos_sys3_type4_model"	"character varying"	255		"YES"		1072
"project_system_details"	"bos_sys3_type4_amp_rating"	"character varying"	50		"YES"		1073
"project_system_details"	"bos_sys3_type4_is_new"	"boolean"			"YES"	"true"	1074
"project_system_details"	"bos_sys3_type4_active"	"boolean"			"YES"	"false"	1075
"project_system_details"	"bos_sys3_type5_equipment_type"	"character varying"	255		"YES"		1076
"project_system_details"	"bos_sys3_type5_make"	"character varying"	255		"YES"		1077
"project_system_details"	"bos_sys3_type5_model"	"character varying"	255		"YES"		1078
"project_system_details"	"bos_sys3_type5_amp_rating"	"character varying"	50		"YES"		1079
"project_system_details"	"bos_sys3_type5_is_new"	"boolean"			"YES"	"true"	1080
"project_system_details"	"bos_sys3_type5_active"	"boolean"			"YES"	"false"	1081
"project_system_details"	"bos_sys3_type6_equipment_type"	"character varying"	255		"YES"		1082
"project_system_details"	"bos_sys3_type6_make"	"character varying"	255		"YES"		1083
"project_system_details"	"bos_sys3_type6_model"	"character varying"	255		"YES"		1084
"project_system_details"	"bos_sys3_type6_amp_rating"	"character varying"	50		"YES"		1085
"project_system_details"	"bos_sys3_type6_is_new"	"boolean"			"YES"	"true"	1086
"project_system_details"	"bos_sys3_type6_active"	"boolean"			"YES"	"false"	1087
"project_system_details"	"bos_sys4_type4_equipment_type"	"character varying"	255		"YES"		1088
"project_system_details"	"bos_sys4_type4_make"	"character varying"	255		"YES"		1089
"project_system_details"	"bos_sys4_type4_model"	"character varying"	255		"YES"		1090
"project_system_details"	"bos_sys4_type4_amp_rating"	"character varying"	50		"YES"		1091
"project_system_details"	"bos_sys4_type4_is_new"	"boolean"			"YES"	"true"	1092
"project_system_details"	"bos_sys4_type4_active"	"boolean"			"YES"	"false"	1093
"project_system_details"	"bos_sys4_type5_equipment_type"	"character varying"	255		"YES"		1094
"project_system_details"	"bos_sys4_type5_make"	"character varying"	255		"YES"		1095
"project_system_details"	"bos_sys4_type5_model"	"character varying"	255		"YES"		1096
"project_system_details"	"bos_sys4_type5_amp_rating"	"character varying"	50		"YES"		1097
"project_system_details"	"bos_sys4_type5_is_new"	"boolean"			"YES"	"true"	1098
"project_system_details"	"bos_sys4_type5_active"	"boolean"			"YES"	"false"	1099
"project_system_details"	"bos_sys4_type6_equipment_type"	"character varying"	255		"YES"		1100
"project_system_details"	"bos_sys4_type6_make"	"character varying"	255		"YES"		1101
"project_system_details"	"bos_sys4_type6_model"	"character varying"	255		"YES"		1102
"project_system_details"	"bos_sys4_type6_amp_rating"	"character varying"	50		"YES"		1103
"project_system_details"	"bos_sys4_type6_is_new"	"boolean"			"YES"	"true"	1104
"project_system_details"	"bos_sys4_type6_active"	"boolean"			"YES"	"false"	1105
"project_system_details"	"bos_sys1_type1_trigger"	"character varying"	50		"YES"		1106
"project_system_details"	"bos_sys1_type2_trigger"	"character varying"	50		"YES"		1107
"project_system_details"	"bos_sys1_type3_trigger"	"character varying"	50		"YES"		1108
"project_system_details"	"bos_sys1_type4_trigger"	"character varying"	50		"YES"		1109
"project_system_details"	"bos_sys1_type5_trigger"	"character varying"	50		"YES"		1110
"project_system_details"	"bos_sys1_type6_trigger"	"character varying"	50		"YES"		1111
"project_system_details"	"bos_sys2_type1_trigger"	"character varying"	50		"YES"		1112
"project_system_details"	"bos_sys2_type2_trigger"	"character varying"	50		"YES"		1113
"project_system_details"	"bos_sys2_type3_trigger"	"character varying"	50		"YES"		1114
"project_system_details"	"bos_sys2_type4_trigger"	"character varying"	50		"YES"		1115
"project_system_details"	"bos_sys2_type5_trigger"	"character varying"	50		"YES"		1116
"project_system_details"	"bos_sys2_type6_trigger"	"character varying"	50		"YES"		1117
"project_system_details"	"bos_sys3_type1_trigger"	"character varying"	50		"YES"		1118
"project_system_details"	"bos_sys3_type2_trigger"	"character varying"	50		"YES"		1119
"project_system_details"	"bos_sys3_type3_trigger"	"character varying"	50		"YES"		1120
"project_system_details"	"bos_sys3_type4_trigger"	"character varying"	50		"YES"		1121
"project_system_details"	"bos_sys3_type5_trigger"	"character varying"	50		"YES"		1122
"project_system_details"	"bos_sys3_type6_trigger"	"character varying"	50		"YES"		1123
"project_system_details"	"bos_sys4_type1_trigger"	"character varying"	50		"YES"		1124
"project_system_details"	"bos_sys4_type2_trigger"	"character varying"	50		"YES"		1125
"project_system_details"	"bos_sys4_type3_trigger"	"character varying"	50		"YES"		1126
"project_system_details"	"bos_sys4_type4_trigger"	"character varying"	50		"YES"		1127
"project_system_details"	"bos_sys4_type5_trigger"	"character varying"	50		"YES"		1128
"project_system_details"	"bos_sys4_type6_trigger"	"character varying"	50		"YES"		1129
"project_system_details"	"post_sms_bos_sys1_type1_equipment_type"	"character varying"	255		"YES"		1130
"project_system_details"	"post_sms_bos_sys1_type1_amp_rating"	"character varying"	50		"YES"		1131
"project_system_details"	"post_sms_bos_sys1_type1_make"	"character varying"	255		"YES"		1132
"project_system_details"	"post_sms_bos_sys1_type1_model"	"character varying"	255		"YES"		1133
"project_system_details"	"post_sms_bos_sys1_type1_is_new"	"boolean"			"YES"	"true"	1134
"project_system_details"	"post_sms_bos_sys1_type1_trigger"	"character varying"	100		"YES"		1135
"project_system_details"	"post_sms_bos_sys1_type1_active"	"boolean"			"YES"	"false"	1136
"project_system_details"	"post_sms_bos_sys2_type1_equipment_type"	"character varying"	255		"YES"		1137
"project_system_details"	"post_sms_bos_sys2_type1_amp_rating"	"character varying"	50		"YES"		1138
"project_system_details"	"post_sms_bos_sys2_type1_make"	"character varying"	255		"YES"		1139
"project_system_details"	"post_sms_bos_sys2_type1_model"	"character varying"	255		"YES"		1140
"project_system_details"	"post_sms_bos_sys2_type1_is_new"	"boolean"			"YES"	"true"	1141
"project_system_details"	"post_sms_bos_sys2_type1_trigger"	"character varying"	100		"YES"		1142
"project_system_details"	"post_sms_bos_sys2_type1_active"	"boolean"			"YES"	"false"	1143
"project_system_details"	"post_sms_bos_sys3_type1_equipment_type"	"character varying"	255		"YES"		1144
"project_system_details"	"post_sms_bos_sys3_type1_amp_rating"	"character varying"	50		"YES"		1145
"project_system_details"	"post_sms_bos_sys3_type1_make"	"character varying"	255		"YES"		1146
"project_system_details"	"post_sms_bos_sys3_type1_model"	"character varying"	255		"YES"		1147
"project_system_details"	"post_sms_bos_sys3_type1_is_new"	"boolean"			"YES"	"true"	1148
"project_system_details"	"post_sms_bos_sys3_type1_trigger"	"character varying"	100		"YES"		1149
"project_system_details"	"post_sms_bos_sys3_type1_active"	"boolean"			"YES"	"false"	1150
"project_system_details"	"post_sms_bos_sys4_type1_equipment_type"	"character varying"	255		"YES"		1151
"project_system_details"	"post_sms_bos_sys4_type1_amp_rating"	"character varying"	50		"YES"		1152
"project_system_details"	"post_sms_bos_sys4_type1_make"	"character varying"	255		"YES"		1153
"project_system_details"	"post_sms_bos_sys4_type1_model"	"character varying"	255		"YES"		1154
"project_system_details"	"post_sms_bos_sys4_type1_is_new"	"boolean"			"YES"	"true"	1155
"project_system_details"	"post_sms_bos_sys4_type1_trigger"	"character varying"	100		"YES"		1156
"project_system_details"	"post_sms_bos_sys4_type1_active"	"boolean"			"YES"	"false"	1157
"project_system_details"	"post_sms_bos_sys1_type2_equipment_type"	"character varying"	255		"YES"		1158
"project_system_details"	"post_sms_bos_sys1_type2_amp_rating"	"character varying"	50		"YES"		1159
"project_system_details"	"post_sms_bos_sys1_type2_make"	"character varying"	255		"YES"		1160
"project_system_details"	"post_sms_bos_sys1_type2_model"	"character varying"	255		"YES"		1161
"project_system_details"	"post_sms_bos_sys1_type2_is_new"	"boolean"			"YES"	"true"	1162
"project_system_details"	"post_sms_bos_sys1_type2_trigger"	"character varying"	100		"YES"		1163
"project_system_details"	"post_sms_bos_sys1_type2_active"	"boolean"			"YES"	"false"	1164
"project_system_details"	"post_sms_bos_sys2_type2_equipment_type"	"character varying"	255		"YES"		1165
"project_system_details"	"post_sms_bos_sys2_type2_amp_rating"	"character varying"	50		"YES"		1166
"project_system_details"	"post_sms_bos_sys2_type2_make"	"character varying"	255		"YES"		1167
"project_system_details"	"post_sms_bos_sys2_type2_model"	"character varying"	255		"YES"		1168
"project_system_details"	"post_sms_bos_sys2_type2_is_new"	"boolean"			"YES"	"true"	1169
"project_system_details"	"post_sms_bos_sys2_type2_trigger"	"character varying"	100		"YES"		1170
