action,confidence,reason,duplicate_id,duplicate_uuid,duplicate_manufacturer,duplicate_model,canonical_id,canonical_uuid,canonical_manufacturer,canonical_model,equipment_type
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18965,f1ca7b73-f3a0-4f7b-ba74-9cb2ff908f4d,Silfab,SIL-400HC+,13168,6d960816-464f-466a-a1c3-ac0a876915a6,Silfab,SIL-400HC+,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19421,47be935e-f3e9-400f-89cc-ffc793a8f430,Silfab,SIL-410HC+,13180,9afc42e8-8518-46a9-833e-3f2badd37b31,Silfab,SIL-410HC+,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19396,410ad76c-0325-49de-b55f-23e3543f7d85,Solarever,SE-182*91-410M-108,13341,a06f7f7c-133c-459a-89bc-601324396258,Solarever,SE-182*91-410M-108,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19403,80fb854d-44e9-4089-949d-09877fca5303,Solarever,SE-166*83-455M-144N,13342,abb0e412-f993-4c65-9e33-bd256bff2cab,Solarever,SE-166*83-455M-144N,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19376,8db82f7d-888c-41ac-830a-7bb6e2b3b801,Solaria,Solaria PowerXT-365R-PD,13395,b42f9f0c-657d-494f-979d-aa234e747ded,Solaria,Solaria PowerXT-365R-PD,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19313,05e73be6-77eb-47a0-a7c2-eca91a250ca4,Star Solar,STAR-440W-M60H-M10,13754,d56336fd-4d6f-472f-b0d7-8ffd1c931510,Star Solar,STAR-440W-M60H-M10,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19474,0f429787-2889-47a2-a965-d2bd6bc2071a,SunPower,SPR-X21-335-BLK-D-AC,14223,00d186f5-65d0-47db-b645-720b1384c832,SunPower,SPR-X21-335-BLK-D-AC,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19495,709f572d-199d-4197-a8eb-adde365cf49c,Suntech,STP190S-24/Adb+,14364,97face6a-b997-4a12-871c-74ee529b497e,Suntech,STP190S-24/Adb+,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19420,0ad0fb9c-79bc-4f8b-a602-96e31ba0e46b,Suntech Power,STP330S-A60/Wfhb,14555,0646e1f7-6d6c-4e40-b2b3-c32ee3e14f4f,Suntech Power,STP330S-A60/Wfhb,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19074,f87bd05a-977c-421e-ad68-1a517e8e1e47,Talesun,TP7G54M(H)-400,14826,6ffbdeec-9007-4f11-96bf-5168b63c61fa,Talesun,TP7G54M(H)-400,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19386,1fb02e80-fe6e-491d-882a-fc5308c18cd7,Trina Solar,TSM-250PA05,15156,0e2f80c0-140b-496c-9474-01dc6037da93,Trina Solar,TSM-250PA05,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19333,2d6a9644-c33b-42df-b93a-6b9e1385f07e,Trina Solar,TSM-285DD05A.08(II),15537,8c233957-4d91-4a3b-bb74-7815a3f8fa5a,Trina Solar,TSM-285DD05A.08(II),Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19289,6adb159c-fca8-4a69-af01-8500bd19cdf7,Trina Solar,TSM-300DD05A.18(II),15682,b334e0fa-8bba-4cc1-ab06-771b87ee47f0,Trina Solar,TSM-300DD05A.18(II),Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19326,f4f86d73-26dd-4ba4-972d-0e36fba1dc28,Trina Solar,TSM-365DE06X.05(II),16129,1fa5c288-8d69-4d3a-b172-6e9ff9368391,Trina Solar,TSM-365DE06X.05(II),Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19449,0a472760-4e0a-4fd9-bfb7-3cf0051e7221,Trina Solar,TSM-390DE09C.07,16199,aa2d123a-d94f-474f-81b6-7a9c427de2d5,Trina Solar,TSM-390DE09C.07,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19457,b24cf98c-6f8d-49a4-859f-d786dea7b144,United Renewable Energy,FBM400MFG-BB,17524,b21147dc-f6ce-4ad0-b48d-0275381224c3,United Renewable Energy,FBM400MFG-BB,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19456,b0b87692-556e-458d-8bee-d143d704a6fa,VSUN,VSUN370-120BMH,18065,cc2f1c34-9249-4e57-8014-3687fed8f655,VSUN,VSUN370-120BMH,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19201,35a31347-f175-480e-9a42-18fa976228df,VSUN,VSUN400-108BMH,18150,76a7638e-500f-4634-8c0a-c70eab9c16c4,VSUN,VSUN400-108BMH,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19452,ff278e20-6883-4919-8813-f3c374f319ee,Yingli,YL245P-29b,18528,a9dd4fbc-23a5-4bd0-892a-f2c555cd6870,Yingli,YL245P-29b,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19454,8b7978a7-c09b-463f-bdeb-629b034dd185,Yingli,YL245P-29b,18528,a9dd4fbc-23a5-4bd0-892a-f2c555cd6870,Yingli,YL245P-29b,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19285,b91e0684-865d-4272-a87a-ddc36477b97c,Yingli,YL255P-29b,18534,faaab832-e196-4455-a277-a7378feee23a,Yingli,YL255P-29b,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19288,606e933a-2354-4da9-a66e-61517eab11ad,Yingli,YL255P-29b,18534,faaab832-e196-4455-a277-a7378feee23a,Yingli,YL255P-29b,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19404,582c17f9-e185-4f18-97a7-fa54736ae222,Yingli,YL300D-30b [Blk],18556,81ac0d54-9ab7-4f53-9cb5-a7865c361e47,Yingli,YL300D-30b [Blk],Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19435,2f61fa9a-c793-4c59-a651-b162a2da3c53,Znshine,ZXM5-72-175/MS,18636,e48ef731-4ba4-4e56-aff4-00011ab2d650,Znshine,ZXM5-72-175/MS,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19425,f197d4cd-f759-4650-9e03-60833af8dfc0,Znshine,ZXM6-NH120-360/M,18713,354587ba-11a1-4875-93cd-810a426ab5b6,Znshine,ZXM6-NH120-360/M,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19301,775fcd7a-c314-4271-84ff-af8cbf1e6f96,Znshine,ZXM6-NH120-370/M,18714,f3f19416-d711-4500-bf68-ed4552199041,Znshine,ZXM6-NH120-370/M,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19302,040b038e-6250-4546-a9a3-44b1f55c62bf,Znshine,ZXM6-NH120-370/M,18714,f3f19416-d711-4500-bf68-ed4552199041,Znshine,ZXM6-NH120-370/M,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19448,3c5c4fb3-4d1b-4943-ac6a-1f45111f9689,Znshine,ZXM7-SH108-410/M,18757,edf31bc7-430b-4a1f-9b33-8e2410a925a1,Znshine,ZXM7-SH108-410/M,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19490,e1653488-3ff7-4e88-9545-d5f07e465659,Znshine,ZXM7-SH108-405/M,18760,fe0e9e14-684a-48cc-9a65-5c9363de3eec,Znshine,ZXM7-SH108-405/M,Solar Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),775,f6f962c6-9393-4760-a866-77ba94af1624,Cutler-Hammer,100 Amp,325,9b92a2ab-162b-4837-9cfb-d3b90794245b,Cutler-Hammer,100 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19078,25956818-224a-4f12-91b2-52e9d8a8c760,Cutler-Hammer,100 Amp,325,9b92a2ab-162b-4837-9cfb-d3b90794245b,Cutler-Hammer,100 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),778,baea5c1c-8168-49db-9536-a298204ab2ee,Cutler-Hammer,150 Amps,326,b5acd9d4-e03d-4cc6-a622-9eb1bf49cfb4,Cutler-Hammer,150 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),774,41ff95d5-21b2-4c6f-a57b-5799130514c1,Cutler-Hammer,60 Amp,327,e6b407bc-507e-4b90-a65f-9f0986a7b1fe,Cutler-Hammer,60 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),773,804c9031-57ac-4677-882b-98b42e7a47f7,Cutler-Hammer,125 Amps,328,93458bdd-1ce2-4f2d-9c8b-a9bafb6953be,Cutler-Hammer,125 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),777,7e4a6407-3b1c-4f0a-a4c0-99a58d3bd530,Cutler-Hammer,200 Amps,329,17ef5652-0c28-48fc-aece-2bfcb0843bdd,Cutler-Hammer,200 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),779,5b17498f-6e6f-4222-86af-c3ed478dbb62,Cutler-Hammer,175 Amps,330,ecaa99a9-6f0d-475f-8649-9e2553aae052,Cutler-Hammer,175 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),784,c842f6f7-fc37-446b-8813-5161387a114d,Eaton,100 Amp,331,b2da0f22-62e6-40c3-9f70-b2ff76399522,Eaton,100 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),780,50ee5a1a-a03e-4322-9077-583a919a289e,Eaton,60 Amp,332,bdc43553-972d-407a-b1e6-a0d45895737d,Eaton,60 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),783,fd4fd3f9-a833-4380-966f-7e8bb1d7f079,Eaton,175 Amps,333,bb7a6e5f-45ab-4370-becf-5250f0c1f7eb,Eaton,175 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),781,73791462-5cb8-4ff4-b994-c124f51837a3,Eaton,125 Amps,334,8205d831-73ba-451d-83fb-1667c33d4dd0,Eaton,125 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),788,853e0328-7921-4997-b94f-6d33532270a1,Eaton,200 Amps,335,23a98bd3-67b1-4159-a72c-aed960406171,Eaton,200 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),782,604eca29-993e-446a-9284-212469c20f49,Eaton,150 Amps,336,23c4fb0b-c690-45e7-ae73-01a2752a7a56,Eaton,150 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18980,56f7aef2-030a-4668-af4d-455e0440d887,Enphase,IQ COMBINER 3 X-IQ-AM1-240-3,338,2b1cf977-e842-4447-af93-acce43f21d6f,Enphase,IQ COMBINER 3 X-IQ-AM1-240-3,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18981,9d8d7ed0-db56-427d-91fe-f783c461aa3c,Enphase,IQ COMBINER 3 X-IQ-AM1-240-3,338,2b1cf977-e842-4447-af93-acce43f21d6f,Enphase,IQ COMBINER 3 X-IQ-AM1-240-3,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19292,e85a7336-36d3-4e5c-8a6f-c8e237a87d09,Enphase,IQ COMBINER 3-ES X-IQ-AM1-240-3,340,91bb72b7-2e63-4d0a-9c87-99b1c0f8465f,Enphase,IQ COMBINER 3-ES X-IQ-AM1-240-3,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19208,c429fb18-1ed2-4db4-852d-aaa738c06967,Enphase,IQ COMBINER 4-ES X-IQ-AM1-240-4,341,b12dbf68-81f1-453e-9993-f346f53f4e48,Enphase,IQ COMBINER 4-ES X-IQ-AM1-240-4,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19202,417b9db9-7dd4-44f6-95c3-55dd9ed736fd,Enphase,IQ COMBINER 4C-ES X-IQ-AM1-240-4C,342,ef4017f7-3cbe-464a-891a-cc2693616bd9,Enphase,IQ COMBINER 4C-ES X-IQ-AM1-240-4C,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19212,70d8eaa6-e26b-47b4-b959-2c50126edccc,Enphase,IQ COMBINER 4C-ES X-IQ-AM1-240-4C,342,ef4017f7-3cbe-464a-891a-cc2693616bd9,Enphase,IQ COMBINER 4C-ES X-IQ-AM1-240-4C,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19220,f601b310-aee3-48d7-bc30-ab37533360bd,Enphase,IQ COMBINER 4C-ES X-IQ-AM1-240-4C,342,ef4017f7-3cbe-464a-891a-cc2693616bd9,Enphase,IQ COMBINER 4C-ES X-IQ-AM1-240-4C,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19211,3186cd92-fc99-4366-9e2b-968de0dcc165,Enphase,IQ COMBINER 3C X-IQ-AM1-240-3C,343,1aede836-8cbf-44c5-aab8-658a962aacc4,Enphase,IQ COMBINER 3C X-IQ-AM1-240-3C,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19458,7132081c-264f-40ea-8148-67036dffab0d,Enphase,IQ COMBINER 3C-ES X-IQ-AM1-240-3C,344,0d109de5-664d-49ee-ade8-9155c942cdbe,Enphase,IQ COMBINER 3C-ES X-IQ-AM1-240-3C,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),786,00454605-f904-4a10-97c9-0a3dfe415002,Siemens,125 Amps,345,58e3f233-fc56-45d7-bf4e-a2588b37e684,Siemens,125 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),787,fb020ea2-746b-498f-b768-5f70fcbcb115,Siemens,100 Amp,346,59206dc4-b5c3-455b-9322-14861f07ce1e,Siemens,100 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),792,c073b611-fb0d-4c2e-b9d1-d0b5f7b6e930,Siemens,150 Amps,347,42186050-aec3-493a-9a31-62b397e4d220,Siemens,150 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),785,c1069d8a-a969-43a1-bec9-fcc1b4aa82f3,Siemens,60 Amp,348,7351ab27-a604-4647-88b5-4782f27f3de8,Siemens,60 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),791,da9fd42a-12c3-4ca5-a061-8a9e176331cd,Siemens,175 Amps,349,d0e12f01-d3c9-4109-bb42-def7c353abb2,Siemens,175 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),796,9ac57140-ba35-4c4c-80df-81b617ae61c4,Square D,100 Amp,350,9426529d-6fac-419b-9207-3bfba0057b5d,Square D,100 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),789,caf2aa11-22a3-4526-8c81-83d6628dba1e,Siemens,200 Amps,351,ab593acf-4139-4547-b486-dd8fecb8116c,Siemens,200 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),790,6a33d1f1-5835-4152-9d9f-531a6706de7d,Square D,60 Amp,352,36a1f028-c072-4e8f-82eb-6981a1bfb008,Square D,60 Amp,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),793,b78cbee8-0861-49f4-88ee-5b89856a165b,Square D,150 Amps,353,2064526f-207c-438a-ac21-b1743546860c,Square D,150 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),798,841f0190-9406-4a79-8ea6-4604d3bc5e2e,Square D,200 Amps,354,1da1f1ec-e74f-4d1a-bb4d-157b852669a6,Square D,200 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),794,92754b32-68d3-4e4b-b272-b0a71933a5f3,Square D,175 Amps,355,0e68e11b-e40e-4b65-a882-4127eb4113f5,Square D,175 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),795,42b8d815-410d-4917-85c7-8c21499f00b3,Square D,125 Amps,356,c43fa599-d8aa-4603-a0ef-49cc496774d2,Square D,125 Amps,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19215,1d6c25ce-8821-42a7-ab30-740fb8437bb5,Enphase,IQ COMBINER 4 X-IQAM1-240-4,18966,3704659e-328a-4636-9e50-8b670978446e,Enphase,IQ COMBINER 4 X-IQAM1-240-4,String Combiner Panel
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18983,cfd858b4-94dd-405c-875e-3368246dadd4,Enphase,X2-IQ-AM1-240-4,18982,99148ac4-013f-4131-9620-f12bd26ea270,Enphase,X2-IQ-AM1-240-4,String Combiner Panel
